WifeAge,WifeEducation,HusbandEducation,StandardOfLiving,NumberOfChildren,WifeReligion,WifeWorking,MediaExposure,HusbandOccupation,ContraceptiveMethod
27.076511378346183,2,4,4,4,1,1,0,1,0
25.02110870642372,4,4,3,3,1,1,0,3,2
34.11722632998081,4,4,4,2,1,1,0,1,2
36.94557346709381,3,4,4,1,1,1,0,2,0
29.198843893802774,2,3,2,4,1,1,0,3,2
23.90450743353572,2,4,4,2,1,1,0,1,2
25.17974316646442,3,4,4,3,1,0,0,3,2
37.79351393146338,4,4,3,6,1,0,0,3,1
31.976038985576757,3,4,4,5,0,1,0,1,2
44.95421352160261,3,4,4,6,1,1,0,2,0
26.050087290884104,3,4,2,3,1,1,0,3,2
24.931112982724034,3,3,3,3,1,1,0,3,2
41.024575823676486,3,4,3,5,1,1,0,1,1
30.243978338958005,1,2,1,4,1,1,0,4,0
21.927777074205927,3,3,4,2,1,1,0,3,0
24.000166662071063,4,4,3,1,1,1,0,3,0
45.087037302080105,4,4,4,3,1,1,0,1,1
41.75686778591085,4,4,4,5,1,1,0,1,2
38.48858826170896,1,2,1,6,1,1,1,2,0
38.09985014006042,2,4,3,5,1,1,0,3,0
34.94187010531481,1,2,2,6,1,1,1,2,2
43.94338910701545,1,3,3,4,1,1,1,3,0
21.026600898668118,2,1,1,3,1,0,1,3,2
27.24752441986171,3,3,4,2,1,1,0,3,1
22.96449337674071,3,3,2,1,1,1,0,2,2
24.421041747089937,3,4,3,3,1,1,0,2,1
30.094024259984085,2,3,1,1,1,1,0,2,0
33.076782721238075,4,4,4,2,1,1,0,1,0
25.04693782251466,4,4,3,1,1,0,0,3,0
24.79934750845069,3,4,4,2,1,0,0,2,2
32.76758062497235,4,4,4,3,0,0,0,2,2
44.11865894541123,1,2,4,7,1,1,0,3,0
34.67836004575362,4,4,4,2,1,0,0,1,0
23.055129330284615,1,2,2,3,1,1,1,3,2
26.123529165114107,4,4,4,1,0,1,0,2,1
34.42328195848727,4,4,4,2,1,1,0,1,2
26.944033790731158,2,4,3,1,1,0,0,1,0
48.083423722181664,4,4,4,16,1,1,0,1,2
36.71849247006827,4,4,4,3,1,0,0,1,2
29.203550494929967,2,3,1,2,1,1,0,3,0
32.92212324792073,3,4,3,4,1,1,0,3,2
30.034768407911134,3,4,3,3,0,1,0,3,2
29.979173703699157,3,2,3,3,1,1,0,3,2
25.02557095480168,3,3,1,1,1,1,0,3,1
43.68424457327285,4,4,3,4,0,1,0,2,2
31.70324687706497,2,4,4,3,1,1,0,3,2
42.20708649721844,1,3,3,12,1,1,0,3,0
