WifeAge,WifeEducation,HusbandEducation,StandardOfLiving,NumberOfChildren,WifeReligion,WifeWorking,MediaExposure,HusbandOccupation,ContraceptiveMethod
28.999996,4.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0
28.999987,4.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0
28.999994,4.0,4.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0
29.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0
28.99997,4.0,4.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0
28.999996,2.0,4.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0
28.999987,2.0,4.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0
28.999994,2.0,4.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0
29.0,2.0,4.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0
28.99997,2.0,4.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0
27.999996,3.0,3.0,4.0,5.0,1.0,0.0,0.0,2.0,2.0
27.999987,3.0,3.0,4.0,5.0,1.0,0.0,0.0,2.0,2.0
27.999996,3.0,4.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0
28.0,3.0,3.0,4.0,5.0,1.0,0.0,0.0,2.0,2.0
27.999971,3.0,3.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0
32.999992,3.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0
32.999985,3.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0
32.999992,3.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
33.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0
32.99997,3.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
21.999996,4.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0
21.999989,4.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0
21.999996,4.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0
22.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0
21.999977,4.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0
23.504988,3.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0
23.482449,3.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0
24.999996,2.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0
23.436424,2.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0
24.999973,2.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0
23.999996,3.0,4.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0
23.999989,3.0,4.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0
23.999996,2.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,1.0
24.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
23.999977,2.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0
29.999996,3.0,4.0,3.0,3.0,0.0,1.0,0.0,3.0,2.0
29.999985,3.0,4.0,3.0,3.0,0.0,1.0,0.0,3.0,2.0
29.999994,3.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,2.0
30.0,4.0,4.0,3.0,2.0,0.0,1.0,0.0,3.0,2.0
29.99997,3.0,4.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0
22.298998,3.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
22.303497,3.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
21.999996,3.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
22.312714,3.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
21.999977,3.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
24.999994,2.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
24.999987,2.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
24.999996,3.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0
25.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
24.999973,3.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
32.090096,3.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0
32.09594,3.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0
32.297997,4.0,4.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0
