WifeAge,WifeEducation,HusbandEducation,StandardOfLiving,NumberOfChildren,WifeReligion,WifeWorking,MediaExposure,HusbandOccupation,ContraceptiveMethod
38.999985,2.999999,3.9999986,3.9999986,0.99999964,0.0,0.99999964,0.0,2.999999,0.0
36.999886,2.9999907,2.9999907,3.9999876,1.9999938,0.9999969,0.9999969,0.0,0.9999969,0.0
37.999992,2.9999995,3.9999993,3.9999993,1.9999996,0.0,0.9999998,0.0,1.9999996,0.0
37.034233,2.9999993,3.0342422,3.9657562,1.9999995,0.99999976,0.99999976,0.0,1.0342425,0.0
38.999992,2.9999995,3.9999993,3.9999993,0.9999998,0.0,0.9999998,0.0,2.9999995,0.0
33.99999,1.9999993,3.9999986,2.999999,6.9999976,0.99999964,0.99999964,0.0,1.9999993,1.9999993
34.999893,1.9999938,2.9999907,2.9999907,5.9999814,0.9999969,0.0,0.0,2.9999907,1.9999938
32.999992,2.9999995,3.9999993,1.9999996,5.999999,0.9999998,0.9999998,0.0,2.9999995,1.9999996
34.965748,1.9999995,3.0342422,2.9999993,5.9999986,0.99999976,0.034242786,0.0,2.9999993,1.9999995
33.999992,1.9999996,3.9999993,2.9999995,6.9999986,0.9999998,0.9999998,0.0,1.9999996,1.9999996
44.999985,0.99999964,2.999999,3.9999986,9.999996,0.99999964,0.99999964,0.0,2.999999,0.0
45.99986,0.9999969,1.9999938,2.9999907,7.999975,0.9999969,0.9999969,0.9999969,2.9999907,0.0
44.999992,1.9999996,2.9999995,2.9999995,10.999998,0.9999998,0.9999998,0.0,1.9999996,0.0
45.99999,0.99999976,1.9999995,3.0342422,8.034241,0.99999976,0.96575695,0.99999976,2.9999993,0.06848557
44.999992,0.9999998,2.9999995,3.9999993,9.999998,0.9999998,0.9999998,0.0,2.9999995,0.0
28.99999,1.9999993,2.999999,3.9999986,4.999998,0.99999964,0.99999964,0.0,1.9999993,1.9999993
28.99991,0.9999969,1.9999938,1.9999938,4.9999847,0.9999969,0.0,0.0,0.9999969,1.9999938
27.999994,1.9999996,1.9999996,3.9999993,4.999999,0.9999998,0.0,0.0,1.9999996,1.9999996
28.999992,1.0342425,2.0342422,1.9657567,4.965756,0.99999976,0.034242786,0.0,1.0342425,1.9999995
28.999994,1.9999996,2.9999995,3.9999993,4.999999,0.9999998,0.9999998,0.0,1.9999996,1.9999996
24.99999,2.999999,2.999999,1.9999993,0.99999964,0.99999964,0.99999964,0.0,1.9999993,0.0
24.999922,1.9999938,3.9999876,1.9999938,0.9999969,0.9999969,0.9999969,0.0,1.9999938,0.0
24.999996,0.9999998,3.9999993,0.9999998,0.9999998,0.9999998,0.9999998,0.0,1.9999996,0.0
24.965752,1.9999995,3.999999,1.9657567,0.99999976,0.99999976,0.99999976,0.0,2.0342422,0.0
24.999996,2.9999995,2.9999995,1.9999996,0.9999998,0.9999998,0.9999998,0.0,1.9999996,0.0
24.99999,3.9999986,2.999999,2.999999,1.9999993,0.99999964,0.99999964,0.0,2.999999,1.9999993
22.99993,3.9999876,3.9999876,2.9999907,0.9999969,0.9999969,0.9999969,0.0,2.9999907,1.9999938
23.999996,3.9999993,3.9999993,2.9999995,1.9999996,0.9999998,0.9999998,0.0,2.9999995,1.9999996
23.034237,3.9657562,3.999999,2.9999993,1.0342425,0.99999976,0.99999976,0.0,2.9999993,1.9999995
24.999996,3.9999993,2.9999995,2.9999995,1.9999996,0.9999998,0.9999998,0.0,2.9999995,1.9999996
21.999992,2.999999,3.9999986,2.999999,0.99999964,0.99999964,0.99999964,0.0,2.999999,1.9999993
21.999931,3.9999876,3.9999876,3.9999876,1.9999938,0.9999969,0.9999969,0.0,2.9999907,1.9999938
21.999996,3.9999993,3.9999993,2.9999995,0.9999998,0.9999998,0.9999998,0.0,2.9999995,1.9999996
22.034237,3.999999,3.999999,3.9657562,1.9657567,0.99999976,0.99999976,0.0,2.9999993,1.9999995
21.999996,2.9999995,3.9999993,2.9999995,0.9999998,0.9999998,0.9999998,0.0,2.9999995,1.9999996
28.99999,1.9999993,2.999999,2.999999,2.999999,0.99999964,0.99999964,0.0,2.999999,1.9999993
