,Dataset Name,Model,Student-T-test,KL divergence,PropensityScore,PredictRealOrSyn,Log Cluster Metric,Feature Correlations Difference,Cross-validation,F-1 score,Geometric Mean,Feature-consistency,EuclideanDistance_Mean,EuclideanDistance_Std,HausdorffDistance,CosineSimilarity
0,Obesity,NextConvGeN,0.7070916674842925,0.0034606001147946056,0.03188881026234322,0.47173247386694694,-15.954419415352813,0.008714381179052365,0.03904109589041094,0.07535409110729102,0.09426446741553801,0.0033818700548527217,5.5753,1.7076,4.0873,0.0051
1,Obesity,CTGAN,0.002062643451133408,0.03255675680470745,0.18096183804992208,0.6782987491705583,-7.732029587603564,0.08235832698338133,0.47397260273972597,0.15845102474915013,0.20149638285265703,0.012068124511136386,5.6782,1.3261,6.1577,0.0021
2,Obesity,convexCTGAN,0.5583859759046648,0.021847273090494827,0.12572629452958195,0.6555128606737209,-8.300938990494842,0.03760063540329627,0.11301369863013688,0.15845102474915013,0.20149638285265703,0.008992706853565138,5.645,1.4608,5.3932,0.0033
3,Obesity,CTABGAN,0.0047637074604072295,0.36324945401661085,0.4302623665138146,0.9395194254779218,-1.52355307448546,,0.48767123287671227,0.04907970011500418,0.09201691657943092,0.015240503391671153,5.625,1.1659,4.3235,0.0002
4,Obesity,convexCTABGAN,2.6103934976975033e-06,0.07803870320103475,0.32549396126743124,0.8519929837512714,-2.0955315123785687,,0.48698630136986304,0.03677590649645707,0.0645348369256572,0.012195673801152305,5.609,1.2405,5.3594,0.0017
5,Obesity,TabDDPM,0.6870626141566073,0.001105926780359555,0.02354509489474185,0.4254997191577825,-10.069730869645703,0.008267529265082996,0.002054794520547687,0.08538453966299636,0.061048688337426826,0.0047807868908325,5.5837,1.6799,2.1617,0.0052
6,T2DM,NextConvGeN,0.6016452457354856,0.040421509552992056,0.09889195633250418,0.5653404430287553,-17.678074865078163,0.022987419545253227,0.027654423965289388,0.13225180396514824,0.1313883031739369,0.0048615772767653205,8.3354,1.8765,9.5632,0.0014
7,T2DM,CTGAN,0.03079203333295291,0.033024000100145376,0.2417665043975791,0.7390780592443139,-7.951743284123319,0.043596719516760814,0.35896752411031474,0.0543122454043114,0.0360748498610044,0.014832697678613425,8.4514,1.6044,9.2112,0.001
8,T2DM,convexCTGAN,0.25493454965622225,0.05478062203932899,0.20139967631537437,0.682231096414448,-9.149287555284225,0.03180645134855194,0.18710350738016024,0.007380518656708579,0.01624704947558614,0.01311823343260235,8.3508,1.8066,8.4809,0.0016
9,T2DM,CTABGAN,2.43762641366766e-07,0.06162021869036053,0.3268595893202836,0.8415049604981626,-3.2947336455613243,0.04544818671965138,0.6447035941762977,0.018987798394766275,0.025450695808560103,0.014931913737467495,8.503,1.3034,7.8944,0.0003
10,T2DM,convexCTABGAN,0.3119346173473819,0.0385136202477976,0.11836020122619344,0.5946462888457995,-6.548941786047816,0.04344902474970801,0.6397624851565665,0.030436825044274196,0.03803179501063439,0.016857761021256697,8.4082,1.5174,9.4911,0.0009
11,T2DM,TabDDPM,0.22452015902313266,0.011072134524769343,0.09624648031803112,0.5704172542116361,-8.144467067539832,0.01983408320145991,0.016649330664418427,0.052595936249224845,0.05608811668276237,0.005219242429021918,8.3758,1.961,12.5876,0.0016
