WifeAge,WifeEducation,HusbandEducation,StandardOfLiving,NumberOfChildren,WifeReligion,WifeWorking,MediaExposure,HusbandOccupation,ContraceptiveMethod
29.54914,2.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0
29.980936,2.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0
28.999994,2.0,4.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0
29.88332,2.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0
28.999992,2.0,4.0,4.0,2.0,1.0,0.0,1.0,4.0,0.0
25.999992,2.0,4.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0
25.983479,2.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
25.999996,2.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0
25.999994,2.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
25.999994,2.0,3.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0
19.549143,3.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0
19.987291,3.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0
19.999996,4.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0
20.23334,3.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0
18.999996,4.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0
21.549143,3.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0
21.986021,3.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0
21.999996,3.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,2.0
21.999994,3.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0
20.999994,3.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0
23.999992,3.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
23.984749,3.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
23.999996,4.0,4.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0
23.999994,3.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
23.999994,4.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
32.999992,4.0,4.0,3.0,5.0,1.0,1.0,0.0,3.0,0.0
32.97903,4.0,4.0,3.0,5.0,1.0,1.0,0.0,3.0,0.0
36.999992,4.0,3.0,4.0,8.0,1.0,1.0,0.0,1.0,1.0
32.999992,4.0,4.0,3.0,5.0,1.0,1.0,0.0,3.0,0.0
