WifeAge,WifeEducation,HusbandEducation,StandardOfLiving,NumberOfChildren,WifeReligion,WifeWorking,MediaExposure,HusbandOccupation,ContraceptiveMethod
27.999979,2.9999976,3.999997,3.999997,0.9999992,0.9999992,0.9999992,0.0,2.9999976,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.99999,1.9999994,3.9999988,3.9999988,0.0,0.9999997,0.0,0.0,2.999999,0.0
29.999998,0.99999994,2.9999998,3.9999998,0.99999994,0.99999994,0.99999994,0.0,2.9999998,0.0
27.999994,2.9999995,3.9999993,3.9999993,0.9999998,0.9999998,0.9999998,0.0,2.9999995,0.0
25.999979,1.9999985,2.9999976,3.999997,0.9999992,0.9999992,0.0,0.9999992,2.9999976,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.999992,2.999999,1.9999994,2.999999,0.9999997,0.9999997,0.0,0.0,2.999999,0.0
25.999998,1.9999999,2.9999998,2.9999998,1.9999999,0.99999994,0.99999994,0.0,2.9999998,0.0
25.999996,1.9999996,2.9999995,3.9999993,0.9999998,0.9999998,0.0,0.9999998,2.9999995,0.0
18.999985,3.999997,3.999997,3.999997,1.9999985,0.9999992,0.9999992,0.0,0.9999992,1.9999985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.999994,3.9999988,3.9999988,2.999999,1.9999994,0.9999997,0.9999997,0.0,0.9999997,1.9999994
18.999998,3.9999998,3.9999998,2.9999998,0.99999994,0.99999994,0.99999994,0.0,0.99999994,1.9999999
18.999996,3.9999993,3.9999993,3.9999993,1.9999996,0.9999998,0.9999998,0.0,0.9999998,1.9999996
21.999983,2.9999976,2.9999976,2.9999976,1.9999985,0.9999992,0.9999992,0.0,2.9999976,0.9999992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.999994,2.999999,3.9999988,2.999999,1.9999994,0.9999997,0.9999997,0.0,1.9999994,0.0
21.999998,2.9999998,2.9999998,3.9999998,1.9999999,0.99999994,0.99999994,0.0,1.9999999,0.0
21.999996,2.9999995,2.9999995,2.9999995,1.9999996,0.9999998,0.9999998,0.0,2.9999995,0.9999998
24.99998,2.9999976,3.999997,2.9999976,1.9999985,0.9999992,0.9999992,0.0,2.9999976,1.9999985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.999992,3.9999988,3.9999988,2.999999,1.9999994,0.9999997,0.9999997,0.0,2.999999,1.9999994
23.999998,2.9999998,3.9999998,2.9999998,1.9999999,0.99999994,0.99999994,0.0,2.9999998,1.9999999
24.999996,2.9999995,3.9999993,2.9999995,1.9999996,0.9999998,0.9999998,0.0,2.9999995,1.9999996
35.999973,1.9999985,3.999997,3.999997,7.999994,0.9999992,0.9999992,0.0,0.9999992,1.9999985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.99999,3.9999988,2.999999,3.9999988,7.9999976,0.9999997,0.9999997,0.0,0.9999997,0.9999997
37.999996,2.9999998,3.9999998,2.9999998,6.9999995,0.0,0.99999994,0.0,1.9999999,0.99999994
35.999992,1.9999996,3.9999993,3.9999993,7.9999986,0.9999998,0.9999998,0.0,0.9999998,1.9999996
41.999966,2.9999976,2.9999976,3.999997,2.9999976,0.9999992,0.0,0.0,1.9999985,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.99999,2.999999,2.999999,3.9999988,3.9999988,0.9999997,0.9999997,0.0,1.9999994,0.9999997
40.999996,2.9999998,2.9999998,3.9999998,4.9999995,0.99999994,0.99999994,0.0,0.99999994,0.99999994
41.999992,2.9999995,2.9999995,3.9999993,2.9999995,0.9999998,0.0,0.0,1.9999996,0.0
