WifeAge,WifeEducation,HusbandEducation,StandardOfLiving,NumberOfChildren,WifeReligion,WifeWorking,MediaExposure,HusbandOccupation,ContraceptiveMethod
22.091874428787953,3,4,4,2,1,1,0,2,2
45.96329553562735,1,2,3,8,1,1,1,3,0
32.0,4,4,4,1,0,1,0,1,0
30.38768714687378,4,4,4,3,1,1,0,1,2
24.94861661170804,2,3,1,1,1,1,0,3,2
26.0,2,4,3,3,1,1,0,1,2
32.0,3,3,3,6,1,0,0,3,1
21.995274581432145,4,4,1,0,1,1,0,1,0
29.008512408237863,4,4,4,0,1,0,0,2,0
22.891931701188923,3,3,2,1,1,1,0,2,2
21.021895906739015,3,3,2,1,0,1,0,3,2
26.93107121123754,3,4,4,4,1,1,0,3,2
26.0,3,4,3,2,1,1,0,3,0
38.20086715386752,1,2,1,6,1,1,1,2,0
30.48605584252514,3,2,4,1,1,1,0,3,0
20.850494507279638,4,4,4,1,1,1,0,1,0
36.85704888090177,4,4,4,2,1,1,0,1,0
41.19862420055041,4,4,4,5,1,1,0,1,2
38.597969976590036,2,2,2,8,1,1,0,2,1
44.98739614953476,1,2,3,1,1,0,0,3,0
28.0,2,3,4,3,1,1,0,2,2
32.80009938175107,4,4,4,3,1,1,0,1,1
22.136177858390134,4,4,4,0,1,1,0,2,0
23.314560272193173,3,3,3,6,1,1,0,3,0
26.0,4,4,4,1,0,1,0,2,1
20.049121663811977,3,4,3,2,1,1,0,3,0
29.030522406094487,4,4,4,1,1,0,0,2,1
40.10698788848268,2,2,3,8,1,1,0,1,0
44.953943532279226,4,4,3,1,1,0,0,3,0
33.72524859479384,1,3,4,4,1,0,0,3,0
35.96394810976251,4,4,4,4,0,0,0,1,1
40.32988700556753,1,1,2,0,1,1,0,3,0
31.077466276540214,4,4,4,5,1,0,0,1,2
23.12784390913386,2,3,2,2,1,0,0,3,2
23.295898149633565,4,4,3,1,1,1,0,3,2
28.028800635987796,4,4,1,5,1,1,0,2,0
26.902371878391946,2,4,3,1,1,0,0,1,0
48.06566769914921,4,4,4,3,0,1,0,1,1
32.0,3,4,4,1,0,1,0,2,0
