WifeAge,WifeEducation,HusbandEducation,StandardOfLiving,NumberOfChildren,WifeReligion,WifeWorking,MediaExposure,HusbandOccupation,ContraceptiveMethod
24.0,2,4,4,2,1,1,0,3,0
35.02671689685857,1,2,3,5,1,1,0,3,2
30.427165301405257,4,4,4,2,1,1,0,1,2
38.88865537674863,3,1,3,1,1,1,0,2,0
29.0,2,3,2,4,1,1,0,3,2
26.0,2,3,3,2,1,1,0,2,2
30.25602085320562,3,2,3,3,1,1,0,3,2
37.893335953540095,4,4,3,6,1,0,0,3,1
34.010298528668315,3,3,4,6,1,1,0,1,2
33.991157374797915,3,3,3,6,1,1,0,2,0
30.055726356993986,3,3,2,4,1,0,0,3,2
24.854882122615553,3,3,3,3,1,1,0,3,2
41.034116767730104,3,3,4,5,1,1,0,1,1
39.4067563407537,1,2,1,2,1,1,1,3,0
30.58837141354498,3,2,4,1,1,1,0,3,0
24.0,4,4,3,1,1,1,0,3,0
44.619292453058705,4,4,4,3,1,1,0,1,1
30.769105161001026,4,4,4,1,1,1,0,1,2
26.0,2,2,1,3,1,1,0,2,0
33.00853158933826,4,4,3,5,1,1,0,3,0
27.98256735559078,2,3,4,6,1,1,0,2,2
28.343404834904906,4,4,3,1,1,1,0,1,0
26.0,2,4,4,3,1,1,0,3,2
28.250618360962044,3,4,3,2,0,1,0,3,1
24.962977143983753,3,3,1,3,1,1,0,2,2
21.105008401173354,3,4,4,3,1,1,0,1,1
37.02864979788441,3,3,2,6,1,1,0,2,0
26.0,4,4,4,0,1,1,0,3,0
32.0,2,4,2,4,1,1,0,3,0
24.93789362862867,3,4,4,2,1,0,0,2,2
36.95956439599135,4,4,4,5,0,0,0,2,2
39.46306472234819,1,2,4,1,1,1,1,2,0
30.177711334422735,4,4,4,2,1,1,0,1,0
21.04158434324902,2,3,2,1,1,0,0,3,2
26.5323742384938,4,4,4,1,0,1,0,2,1
41.34139312866628,4,4,4,8,1,1,0,1,2
26.0,2,4,2,0,1,0,0,1,0
48.06108922575288,4,4,4,16,1,1,0,1,2
34.98645940231685,4,4,4,3,0,0,0,2,2
21.986964712720052,2,1,2,0,1,1,0,3,0
37.00963885949163,3,3,2,11,1,1,0,1,2
37.106885998572416,4,4,4,3,0,1,0,3,2
33.992367456448676,2,4,3,6,1,1,0,3,2
28.089624187845764,3,3,2,3,1,1,0,1,1
43.828399358334934,4,4,3,4,0,1,0,2,2
36.82666739891797,2,3,4,6,1,1,0,3,2
42.085177175508136,1,3,3,12,1,1,0,3,0
25.029804935676903,3,3,4,0,1,1,0,3,0
16.0,2,3,1,1,1,1,0,3,2
19.94850237751281,2,3,1,1,1,1,0,2,2
37.98964770727707,4,4,3,6,1,0,0,3,1
25.060845400190715,4,4,3,1,0,1,0,2,0
20.94855990185549,4,4,4,1,1,1,0,3,0
43.854847979556,1,2,1,2,1,1,0,3,0
34.00652414297224,3,4,3,4,1,1,0,1,0
26.0,3,3,4,3,1,0,0,2,0
26.0,3,3,3,3,1,1,0,3,2
25.167979729501212,2,3,1,2,1,1,0,3,2
21.066232547265667,1,3,2,4,1,1,0,3,0
26.0,2,4,4,3,1,1,0,3,0
32.84405138397916,4,4,3,5,1,1,0,3,2
25.23878754862826,3,3,4,1,1,0,0,2,0
37.27563966413064,2,3,3,9,1,1,0,3,2
22.900070741405344,4,4,3,1,1,1,0,2,0
29.0,4,3,2,4,1,0,0,3,1
24.0,2,4,4,2,1,1,0,1,2
43.759490178920615,4,4,4,7,1,1,0,2,1
32.88606125908176,3,4,4,8,1,1,0,3,2
29.804414971149548,3,4,2,2,1,1,0,1,2
36.0,2,3,3,5,1,1,0,2,0
32.266095139561955,2,4,3,3,1,1,0,3,1
37.601192420195844,4,4,4,1,1,1,0,1,0
44.95353460954043,4,4,3,1,1,1,0,1,0
49.0,1,2,1,8,1,1,1,3,0
36.0,4,4,4,3,1,0,0,1,1
48.00568888425143,4,4,4,3,1,1,0,2,0
25.74992507761267,2,4,1,0,1,1,0,3,0
47.931412687716886,2,4,3,2,1,1,0,1,0
28.276982411567957,4,4,4,1,1,1,0,2,2
29.0,1,2,4,7,1,1,0,2,0
26.0,2,4,2,0,1,0,0,1,0
26.261164101292408,3,4,3,0,1,1,0,3,0
21.023446271954647,3,4,4,1,1,0,0,3,2
24.0,2,2,1,2,1,1,1,3,0
26.0,3,4,4,3,1,1,0,1,1
21.987723837154903,3,3,1,2,1,1,0,3,2
19.541649963280758,4,4,3,0,1,1,0,3,0
35.174649479441115,3,3,2,4,1,1,0,3,1
36.0,3,4,4,4,0,0,0,2,1
27.088122556927004,4,4,4,3,1,1,1,3,2
17.91324936399929,3,2,1,1,1,1,0,3,0
22.091655660407426,3,4,4,1,1,1,0,4,1
18.110082753136123,3,4,4,1,1,1,0,3,1
21.013628972520564,3,3,2,1,1,1,0,2,2
49.0,2,4,3,6,0,1,0,2,0
34.040465055460125,2,4,3,6,1,1,0,3,2
32.0,4,4,1,3,1,1,0,2,1
27.01040238679545,4,4,4,1,0,0,0,2,0
26.762859586086492,4,4,4,1,0,0,0,1,1
44.982135510873455,2,2,1,7,1,1,1,3,0
22.02585598419884,4,4,4,0,1,1,0,1,0
34.22849904227044,4,4,3,3,1,1,0,3,1
39.786944042048006,2,4,3,8,1,1,0,3,0
21.980720278433296,3,3,4,2,1,1,0,2,0
41.99906415795812,4,4,4,1,1,1,0,2,0
36.81596651441055,3,3,4,2,1,1,0,1,0
36.0,4,4,4,3,1,0,0,1,1
32.0,4,4,4,1,0,1,0,1,0
30.96453075929491,1,1,2,6,1,1,0,3,0
25.027359115603037,3,4,4,3,1,1,0,2,2
36.0,2,2,2,7,1,0,1,2,2
28.1424201514225,4,4,4,2,1,1,0,1,2
42.884851273569865,3,3,4,2,0,0,0,3,2
24.0,3,4,4,3,1,1,0,1,2
36.0,2,3,1,4,1,1,1,3,0
49.0,4,3,3,5,1,1,0,2,0
26.0,2,3,4,3,1,1,0,3,0
28.107329764734658,4,3,2,2,1,1,0,3,2
