WifeAge,WifeEducation,HusbandEducation,StandardOfLiving,NumberOfChildren,WifeReligion,WifeWorking,MediaExposure,HusbandOccupation,ContraceptiveMethod
19.999992,2.9999988,3.9999983,2.9999988,0.0,0.9999996,0.9999996,0.0,2.9999988,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.999996,2.9999995,3.9999993,1.9999996,0.9999998,0.9999998,0.9999998,0.0,2.9999995,0.0
19.013433,2.999999,3.01344,2.0134401,1.9731175,0.99999964,0.99999964,0.0,2.999999,0.0
19.999987,2.999998,3.9999974,2.999998,0.0,0.99999934,0.99999934,0.0,2.999998,0.0
15.999993,1.9999992,3.9999983,3.9999983,0.9999996,0.9999996,0.9999996,0.0,2.9999988,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.999996,2.9999995,3.9999993,3.9999993,0.9999998,0.9999998,0.9999998,0.0,2.9999995,0.9999998
16.986551,3.9731166,3.9999986,3.9999986,0.99999964,0.99999964,0.99999964,0.0,2.0134401,0.98655874
15.9999895,1.9999987,3.9999974,3.9999974,0.99999934,0.99999934,0.99999934,0.0,2.999998,0.0
43.99998,3.9999983,3.9999983,3.9999983,10.999995,0.9999996,0.9999996,0.0,0.9999996,1.9999992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.999992,1.9999996,3.9999993,2.9999995,12.999998,0.9999998,0.9999998,0.0,1.9999996,0.9999998
44.98654,3.01344,3.01344,3.01344,8.040319,0.99999964,0.99999964,0.0,1.9865583,1.0134405
43.99997,3.9999974,3.9999974,3.9999974,10.999992,0.99999934,0.99999934,0.0,0.99999934,1.9999987
41.99998,3.9999983,3.9999983,3.9999983,0.9999996,0.9999996,0.9999996,0.0,1.9999992,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.999992,3.9999993,3.9999993,3.9999993,1.9999996,0.0,0.9999998,0.0,2.9999995,1.9999996
41.013428,3.9999986,3.9999986,3.01344,0.99999964,0.99999964,0.99999964,0.0,2.986558,1.9731175
41.999973,3.9999974,3.9999974,3.9999974,0.99999934,0.99999934,0.99999934,0.0,1.9999987,0.0
22.99999,3.9999983,3.9999983,2.9999988,0.9999996,0.9999996,0.9999996,0.0,2.9999988,1.9999992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.999996,2.9999995,3.9999993,2.9999995,0.9999998,0.9999998,0.9999998,0.0,2.9999995,1.9999996
22.013433,3.9999986,3.9999986,2.999999,0.99999964,0.99999964,0.99999964,0.0,2.999999,1.9999993
22.999985,3.9999974,3.9999974,2.999998,0.99999934,0.99999934,0.99999934,0.0,2.999998,1.9999987
19.999992,3.9999983,3.9999983,3.9999983,0.9999996,0.9999996,0.9999996,0.0,0.9999996,0.0
