WifeAge,WifeEducation,HusbandEducation,StandardOfLiving,NumberOfChildren,WifeReligion,WifeWorking,MediaExposure,HusbandOccupation,ContraceptiveMethod
17.504904,3.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0
0.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0
18.595993,3.0,4.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0
17.656826,3.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0
18.592247,3.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0
18.752449,3.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0
0.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0
19.297993,3.0,4.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0
18.734169,3.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0
19.29612,3.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0
43.802505,4.0,4.0,4.0,11.0,1.0,1.0,0.0,1.0,2.0
0.0,4.0,4.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0
42.052986,4.0,4.0,4.0,8.0,1.0,1.0,0.0,1.0,2.0
44.96489,4.0,4.0,4.0,11.0,1.0,1.0,0.0,1.0,2.0
42.896973,4.0,4.0,4.0,8.0,1.0,1.0,0.0,1.0,2.0
39.04703,4.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0
0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
38.35099,3.0,3.0,4.0,2.0,0.0,1.0,0.0,3.0,2.0
39.52066,4.0,4.0,3.0,2.0,0.0,1.0,0.0,3.0,2.0
40.454887,3.0,3.0,4.0,2.0,0.0,1.0,0.0,3.0,2.0
22.291567,4.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0
0.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0
22.648993,4.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
22.233507,4.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
22.227459,4.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
20.031185,4.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0
0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
20.350994,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0
19.16386,4.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0
20.351925,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0
32.83068,3.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0
0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
32.999992,2.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0
32.575775,3.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0
33.84117,2.0,2.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0
31.291563,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,2.0
0.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0
31.64899,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,2.0
31.202091,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,2.0
31.648048,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,2.0
24.830683,3.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0
0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0
24.999992,4.0,4.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0
24.607191,3.0,4.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0
24.999989,3.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0
23.999992,4.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0
0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
23.999992,1.0,4.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0
23.999992,4.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0
23.999989,4.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0
31.999992,2.0,3.0,3.0,5.0,1.0,0.0,0.0,2.0,2.0
0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0
31.99999,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0
31.999989,2.0,3.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0
31.999985,3.0,3.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0
41.721252,2.0,2.0,2.0,8.0,1.0,1.0,0.0,2.0,0.0
0.0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,2.0,0.0
41.946987,1.0,2.0,2.0,8.0,1.0,1.0,1.0,2.0,0.0
42.63312,1.0,2.0,2.0,8.0,1.0,1.0,1.0,2.0,0.0
41.944176,1.0,2.0,2.0,8.0,1.0,1.0,0.0,2.0,0.0
22.539112,4.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0
0.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0
22.350994,4.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0
22.373676,4.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0
22.351925,4.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0
32.99999,4.0,4.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0
0.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0
32.999992,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0
32.99999,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0
32.999985,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0
34.999992,2.0,2.0,2.0,6.0,1.0,0.0,1.0,2.0,1.0
0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0
34.99999,2.0,2.0,1.0,6.0,1.0,0.0,1.0,3.0,1.0
35.031403,2.0,2.0,2.0,6.0,1.0,0.0,1.0,2.0,2.0
34.999985,2.0,2.0,2.0,6.0,1.0,0.0,1.0,2.0,2.0
27.999992,4.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,0.0
0.0,3.0,4.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0
27.999992,4.0,4.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0
27.999992,4.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,2.0
