,Dataset Name,Model,Accuracy,F1_score,RMSE
0,ContraceptiveMethods,NextConvGeN,0.465063202247191,0.46464674207145173,
1,ContraceptiveMethods,CTGAN,0.47577247191011235,0.44267874121605705,
2,ContraceptiveMethods,CTABGAN,0.35059691011235955,0.31809381242164336,
3,ContraceptiveMethods,TabDDPM,0.46014747191011235,0.46015144168150285,
4,ContraceptiveMethods,CART,0.5043890449438202,0.4659721303737352,
5,ContraceptiveMethods,DataSynth,0.2866924157303371,0.3061336765354975,
6,ContraceptiveMethods,GReaT,0.4996488764044944,0.45045001316850675,
0,HeartDisease,NextConvGeN,0.548841059602649,0.5421367984356629,0.7912544836883126
1,HeartDisease,CTGAN,0.5107615894039734,0.4866491440290028,1.3235889499698978
2,HeartDisease,CTABGAN,0.3882450331125828,0.3708440557986824,1.1386944250773654
3,HeartDisease,TabDDPM,0.5885761589403973,0.5798611622448185,1.1971666029057915
4,HeartDisease,CART,0.5413907284768212,0.5259689032640367,1.119775086110664
5,HeartDisease,DataSynth,0.35927152317880795,0.3894977624519081,1.9463143468134134
6,HeartDisease,GReaT,0.554635761589404,0.5086677488261231,1.154010066381506
0,HeartFailure,NextConvGeN,0.6133333333333333,0.6060730211371166,0.9519153874368733
1,HeartFailure,CTGAN,0.525,0.49795524979672556,1.4498630254056273
2,HeartFailure,CTABGAN,0.5016666666666667,0.4935979647391772,1.2781302304168725
3,HeartFailure,TabDDPM,0.5566666666666666,0.541941566215518,1.0323417889117261
4,HeartFailure,CART,0.5733333333333334,0.5620488500259899,1.3443334901650286
5,HeartFailure,DataSynth,0.5016666666666667,0.4981629777540332,1.7464222379981968
6,HeartFailure,GReaT,0.5833333333333334,0.5369682027539698,1.032024985784756
0,IndianLiverPatients,NextConvGeN,0.6607773851590106,0.6541996321720528,1.3434257001291519
1,IndianLiverPatients,CTGAN,0.6148409893992933,0.5990584770308353,1.3002652927602572
2,IndianLiverPatients,CTABGAN,0.7031802120141343,0.5806342829494303,1.2309098925987199
3,IndianLiverPatients,TabDDPM,0.6289752650176679,0.6296056857737524,1.4196921922054462
4,IndianLiverPatients,CART,0.7314487632508834,0.7017502460590219,1.237825811196791
5,IndianLiverPatients,DataSynth,0.6466431095406361,0.6046150551450905,1.7169771835003564
6,IndianLiverPatients,GReaT,0.6925795053003534,0.6213593126020405,1.254069468441784
0,LiverCirrhosis,NextConvGeN,0.6283891547049442,0.6276756128584924,1.0469298380650225
1,LiverCirrhosis,CTGAN,0.5645933014354066,0.5713583135091211,1.455018986302051
2,LiverCirrhosis,CTABGAN,0.4481658692185008,0.49678483577242344,1.5297586876278295
3,LiverCirrhosis,TabDDPM,0.5406698564593302,0.4991995552243469,1.4562433220357835
4,LiverCirrhosis,CART,0.594896331738437,0.5953187649010516,1.315467637035473
5,LiverCirrhosis,DataSynth,0.3349282296650718,0.2835248626813916,1.4981582907256452
6,LiverCirrhosis,GReaT,0.5773524720893142,0.5657698216620407,1.3468972027294714
0,LungCancer,NextConvGeN,0.6043956043956044,0.599531528910073,
1,LungCancer,CTGAN,0.5229770229770229,0.5226430768978628,
2,LungCancer,CTABGAN,0.5434565434565435,0.5215271488553168,
3,LungCancer,TabDDPM,0.6483516483516484,0.6414097289901394,
4,LungCancer,CART,0.5704295704295704,0.5666953994438171,
5,LungCancer,DataSynth,0.5414585414585414,0.5338567077144704,
6,LungCancer,GReaT,0.5319680319680319,0.5293342182330132,
0,Migraine,NextConvGeN,0.7965425531914894,0.7905852980753909,
1,Migraine,CTGAN,0.7617021276595743,0.7476074921177893,
2,Migraine,CTABGAN,0.6037234042553191,0.6312985084344667,
3,Migraine,TabDDPM,0.7904255319148937,0.7865481554209705,
4,Migraine,CART,0.8037234042553193,0.7822675681292747,
5,Migraine,DataSynth,0.5694148936170212,0.6252502617933422,
6,Migraine,GReaT,0.8021276595744681,0.7675132064345302,
0,Obesity,NextConvGeN,0.8216180371352786,0.8212874730084122,
1,Obesity,CTGAN,0.5757441791924551,0.5790163769951941,
2,Obesity,CTABGAN,0.34725906277630414,0.40835403967839184,
3,Obesity,TabDDPM,0.8427645151783085,0.8417170495297449,
4,Obesity,CART,0.7355585027998821,0.7350979610254111,
5,Obesity,DataSynth,0.3712054229295609,0.40294898743965046,
6,Obesity,GReaT,0.6133952254641909,0.6096290268348857,
0,PimaIndianDiabetes,NextConvGeN,0.6901041666666666,0.6904278965573276,1.24281400529848
1,PimaIndianDiabetes,CTGAN,0.578125,0.5648306197478992,1.5021544643671658
2,PimaIndianDiabetes,CTABGAN,0.6015625,0.6076095314903035,1.4096922285939164
3,PimaIndianDiabetes,TabDDPM,0.5494791666666666,0.5636949412513746,1.5597097254766787
4,PimaIndianDiabetes,CART,0.6848958333333334,0.6838703645894304,1.3375273428540377
5,PimaIndianDiabetes,DataSynth,0.6067708333333334,0.5973885882260804,1.6675051631675495
6,PimaIndianDiabetes,GReaT,0.5234375,0.5326335318182155,1.39904910295561
0,Stroke,NextConvGeN,0.7294213528932355,0.7288843649859373,1.3217440226646042
1,Stroke,CTGAN,0.6471882640586797,0.6635664121014238,1.493428825387331
2,Stroke,CTABGAN,0.5242053789731052,0.5700048877766829,1.294814375292519
3,Stroke,TabDDPM,0.7651996740016299,0.7650215192363111,1.242155222223968
4,Stroke,CART,0.7230643846780765,0.7223607192374292,1.384365864368745
5,Stroke,DataSynth,0.4669111654441728,0.522695184261891,1.6288434345316665
6,Stroke,GReaT,0.7313773431132844,0.7230730487365417,1.351434499066852
