WifeAge,WifeEducation,HusbandEducation,StandardOfLiving,NumberOfChildren,WifeReligion,WifeWorking,MediaExposure,HusbandOccupation,ContraceptiveMethod
39.636753,3.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0
39.408356,3.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0
37.999992,3.0,4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0
40.081764,3.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0
39.109364,3.0,4.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0
34.442596,1.0,3.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0
34.380836,1.0,3.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0
35.29799,1.0,3.0,3.0,6.0,1.0,1.0,0.0,3.0,2.0
34.37994,2.0,3.0,3.0,6.0,1.0,1.0,0.0,3.0,2.0
34.442394,1.0,4.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0
44.8121,3.0,2.0,3.0,8.0,1.0,1.0,0.0,3.0,0.0
44.838318,3.0,2.0,3.0,8.0,1.0,1.0,0.0,3.0,0.0
45.648987,1.0,2.0,3.0,8.0,1.0,1.0,1.0,3.0,0.0
44.161987,3.0,3.0,3.0,8.0,1.0,1.0,0.0,3.0,0.0
45.221188,1.0,2.0,3.0,8.0,1.0,1.0,1.0,3.0,0.0
28.778688,1.0,2.0,3.0,6.0,1.0,1.0,0.0,2.0,2.0
28.80957,1.0,2.0,3.0,6.0,1.0,1.0,0.0,2.0,2.0
28.350994,2.0,4.0,3.0,7.0,1.0,1.0,0.0,3.0,2.0
28.1333,2.0,2.0,2.0,6.0,1.0,1.0,0.0,2.0,2.0
29.148579,2.0,2.0,3.0,7.0,1.0,1.0,0.0,3.0,2.0
24.999992,2.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
24.999992,2.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
24.999992,2.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
24.999996,2.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
24.999992,1.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
23.999992,3.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
23.999992,3.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
23.999992,4.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
23.999996,3.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
23.999992,3.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
21.999992,4.0,4.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0
21.999994,4.0,4.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0
21.999994,4.0,4.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0
21.999996,3.0,4.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0
21.6302,4.0,4.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0
28.999992,2.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0
28.999992,2.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0
28.999992,2.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0
28.999996,2.0,3.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0
28.99999,2.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0
36.999992,2.0,4.0,3.0,5.0,1.0,0.0,0.0,2.0,2.0
36.99999,2.0,4.0,3.0,5.0,1.0,0.0,0.0,2.0,2.0
36.99999,2.0,4.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0
36.999992,2.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,2.0
36.99999,3.0,4.0,4.0,5.0,1.0,0.0,0.0,2.0,2.0
21.999992,3.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0
21.999994,3.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0
21.999994,3.0,4.0,4.0,2.0,0.0,1.0,0.0,3.0,2.0
21.661636,3.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0
21.6302,3.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
34.999992,3.0,3.0,3.0,4.0,1.0,0.0,0.0,3.0,1.0
34.999992,3.0,3.0,3.0,4.0,1.0,0.0,0.0,3.0,1.0
34.99999,3.0,3.0,3.0,5.0,1.0,0.0,1.0,3.0,1.0
34.999992,3.0,3.0,3.0,5.0,1.0,0.0,0.0,3.0,1.0
34.99999,3.0,3.0,3.0,4.0,1.0,0.0,0.0,3.0,1.0
43.26098,4.0,4.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0
43.085014,4.0,4.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0
43.29799,4.0,4.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0
43.082466,4.0,4.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0
43.181976,4.0,4.0,3.0,4.0,1.0,1.0,0.0,3.0,1.0
27.999992,3.0,3.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0
27.999992,3.0,3.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0
27.999992,3.0,3.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0
27.661636,3.0,3.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0
27.630198,3.0,3.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0
20.181612,3.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
20.29581,3.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
20.999994,3.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0
20.297472,2.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
19.890617,3.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
32.999992,3.0,3.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0
32.99999,3.0,3.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0
32.999992,2.0,3.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0
32.999992,3.0,4.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0
32.99999,3.0,3.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0
35.999992,4.0,4.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0
35.99999,4.0,4.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0
35.99999,3.0,4.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0
35.999992,4.0,4.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0
35.99999,4.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0
24.999992,2.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0
24.999992,2.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0
24.999992,2.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
24.999996,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0
24.999992,2.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
27.409184,3.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
27.352081,3.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
26.999992,3.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0
27.351257,3.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
26.99999,3.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
28.329813,2.0,2.0,1.0,6.0,1.0,1.0,0.0,3.0,2.0
28.562874,2.0,2.0,1.0,6.0,1.0,1.0,0.0,3.0,2.0
28.701992,2.0,3.0,3.0,7.0,1.0,1.0,0.0,3.0,2.0
28.56626,2.0,3.0,3.0,6.0,1.0,1.0,0.0,3.0,2.0
29.927376,2.0,3.0,3.0,7.0,1.0,1.0,0.0,3.0,2.0
48.260975,1.0,2.0,2.0,7.0,1.0,0.0,0.0,3.0,0.0
48.085014,1.0,2.0,2.0,7.0,1.0,0.0,0.0,3.0,0.0
48.29799,1.0,2.0,2.0,5.0,1.0,0.0,1.0,2.0,0.0
47.405746,1.0,2.0,2.0,7.0,1.0,0.0,0.0,2.0,0.0
47.812183,1.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.0
25.77869,4.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
25.80957,4.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
25.350992,4.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
25.81002,4.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
25.77879,3.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
34.363228,2.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,0.0
34.591625,2.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,0.0
35.99999,2.0,1.0,3.0,6.0,1.0,1.0,0.0,2.0,0.0
34.594944,2.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,0.0
35.99999,2.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,0.0
26.999992,2.0,4.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0
26.999992,2.0,4.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0
26.999992,2.0,2.0,3.0,5.0,1.0,1.0,0.0,3.0,2.0
26.999994,3.0,4.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0
26.99999,2.0,4.0,4.0,4.0,1.0,1.0,0.0,3.0,2.0
33.99999,4.0,4.0,4.0,6.0,1.0,1.0,0.0,3.0,1.0
33.999992,4.0,4.0,4.0,6.0,1.0,1.0,0.0,3.0,1.0
33.999992,4.0,4.0,2.0,6.0,1.0,1.0,0.0,2.0,2.0
33.999992,3.0,3.0,4.0,6.0,1.0,1.0,0.0,3.0,1.0
33.99999,4.0,4.0,4.0,6.0,1.0,1.0,0.0,3.0,1.0
31.99999,3.0,4.0,2.0,4.0,1.0,1.0,0.0,3.0,2.0
31.999992,3.0,4.0,2.0,4.0,1.0,1.0,0.0,3.0,2.0
31.999992,3.0,4.0,3.0,5.0,0.0,1.0,0.0,3.0,2.0
31.999994,3.0,3.0,3.0,5.0,1.0,1.0,0.0,3.0,2.0
31.999989,3.0,4.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0
26.999992,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0
26.999992,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0
26.999992,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0
26.999994,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0
27.369781,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0
28.999992,2.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,2.0
28.999992,2.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,2.0
28.999992,2.0,3.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0
28.999996,3.0,3.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0
28.99999,2.0,3.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0
29.999992,3.0,4.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0
29.99999,3.0,4.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0
29.999992,3.0,3.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0
29.999996,4.0,4.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0
29.999992,3.0,4.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0
39.329807,4.0,4.0,4.0,5.0,1.0,1.0,0.0,3.0,1.0
39.562866,4.0,4.0,4.0,5.0,1.0,1.0,0.0,3.0,1.0
39.70199,3.0,4.0,4.0,5.0,1.0,1.0,0.0,3.0,1.0
38.551178,4.0,4.0,3.0,6.0,1.0,1.0,0.0,3.0,1.0
40.55758,4.0,4.0,4.0,6.0,1.0,1.0,0.0,2.0,1.0
40.851788,2.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0
40.73292,2.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0
41.29799,2.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0
40.392845,2.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0
39.70281,4.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0
31.187878,1.0,2.0,2.0,6.0,1.0,1.0,0.0,2.0,0.0
31.16166,1.0,2.0,2.0,6.0,1.0,1.0,0.0,2.0,0.0
30.35099,1.0,1.0,2.0,5.0,1.0,1.0,0.0,2.0,0.0
30.822924,1.0,2.0,3.0,6.0,1.0,1.0,0.0,2.0,0.0
30.039204,1.0,1.0,3.0,6.0,1.0,1.0,0.0,2.0,0.0
46.55111,1.0,2.0,2.0,7.0,1.0,0.0,0.0,2.0,0.0
46.75329,1.0,2.0,2.0,7.0,1.0,0.0,0.0,2.0,0.0
47.350986,1.0,2.0,2.0,7.0,1.0,0.0,0.0,3.0,0.0
47.09459,1.0,2.0,2.0,7.0,1.0,0.0,0.0,2.0,0.0
48.148575,1.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.0
