WifeAge,WifeEducation,HusbandEducation,StandardOfLiving,NumberOfChildren,WifeReligion,WifeWorking,MediaExposure,HusbandOccupation,ContraceptiveMethod
29.386518,2.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0
29.602392,2.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0
28.999992,2.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0
29.372253,2.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0
28.999998,2.0,4.0,4.0,2.0,1.0,0.0,0.0,3.0,0.0
25.999996,2.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0
25.999939,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
25.999992,2.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0
25.999994,2.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0
25.999998,2.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0
19.595564,4.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0
19.928244,3.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0
19.648994,4.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0
20.173216,3.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0
20.367027,4.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0
21.595564,3.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,2.0
21.92824,3.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0
21.648994,3.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,2.0
21.77346,3.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0
20.83282,3.0,4.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0
23.999996,4.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
23.999947,3.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
23.999992,4.0,4.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0
23.999996,3.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
24.383549,4.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
33.83617,4.0,3.0,4.0,5.0,1.0,1.0,0.0,3.0,1.0
34.303238,4.0,4.0,3.0,5.0,1.0,1.0,0.0,3.0,0.0
35.59599,4.0,3.0,4.0,8.0,1.0,1.0,0.0,1.0,1.0
33.80531,4.0,4.0,3.0,5.0,1.0,1.0,0.0,3.0,1.0
35.399696,4.0,3.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0
